"POLITICAL_UNIT","NAME","WGMS_ID","YEAR","LOWER_BOUND","UPPER_BOUND","AREA","WINTER_BALANCE","WINTER_BALANCE_UNC","SUMMER_BALANCE","SUMMER_BALANCE_UNC","ANNUAL_BALANCE","ANNUAL_BALANCE_UNC","REMARKS"
"SE","STORGLACIAEREN",332,2008,1300,1320,0.0958000,1130,,-1870,,-740,,
"SE","STORGLACIAEREN",332,2008,1320,1340,0.1506000,920,,-1930,,-1010,,
"SE","STORGLACIAEREN",332,2008,1340,1360,0.2683000,750,,-1690,,-950,,
"SE","STORGLACIAEREN",332,2008,1360,1380,0.3240000,950,,-1530,,-580,,
"SE","STORGLACIAEREN",332,2008,1380,1400,0.2518000,1000,,-1630,,-630,,
"SE","STORGLACIAEREN",332,2008,1400,1420,0.1196000,1530,,-1490,,30,,
"SE","STORGLACIAEREN",332,2008,1420,1440,0.0722000,1780,,-1430,,350,,
"SE","STORGLACIAEREN",332,2008,1440,1460,0.0680000,1670,,-1420,,240,,
"SE","STORGLACIAEREN",332,2008,1460,1480,0.0842000,1550,,-1370,,170,,
"SE","STORGLACIAEREN",332,2008,1480,1500,0.1521000,1910,,-1190,,720,,
"SE","STORGLACIAEREN",332,2008,1500,1520,0.2248000,2850,,-950,,1900,,
"SE","STORGLACIAEREN",332,2008,1520,1540,0.1068000,2720,,-940,,1790,,
"SE","STORGLACIAEREN",332,2008,1540,1560,0.0964000,2570,,-920,,1640,,
"SE","STORGLACIAEREN",332,2008,1560,1580,0.0802000,2810,,-890,,1920,,
"SE","STORGLACIAEREN",332,2008,1580,1600,0.1246000,2730,,-850,,1880,,
"SE","STORGLACIAEREN",332,2008,1600,1620,0.1231000,2910,,-790,,2120,,
"SE","STORGLACIAEREN",332,2008,1620,1640,0.1564000,3210,,-730,,2480,,
"SE","STORGLACIAEREN",332,2008,1640,1660,0.1487000,3480,,-720,,2760,,
"SE","STORGLACIAEREN",332,2008,1660,1680,0.1017000,3800,,-730,,3070,,
"SE","STORGLACIAEREN",332,2008,1680,1700,0.0701000,4090,,-740,,3350,,
"SE","STORGLACIAEREN",332,2008,1700,1720,0.0390000,4230,,-730,,3500,,
"SE","STORGLACIAEREN",332,2008,1720,1740,0.0072000,4680,,-660,,4020,,
"SE","STORGLACIAEREN",332,2008,9999,9999,3.2112000,1930,,-1350,,580,,
"SE","STORGLACIAEREN",332,2009,1140,1160,0.0030000,1390,,-3270,,-1880,,
"SE","STORGLACIAEREN",332,2009,1160,1180,0.0079000,1610,,-3300,,-1680,,
"SE","STORGLACIAEREN",332,2009,1180,1200,0.0174000,1310,,-3310,,-2000,,
"SE","STORGLACIAEREN",332,2009,1200,1220,0.0365000,930,,-3280,,-2350,,
"SE","STORGLACIAEREN",332,2009,1220,1240,0.0526000,870,,-3230,,-2350,,
"SE","STORGLACIAEREN",332,2009,1240,1260,0.0639000,700,,-3200,,-2500,,
"SE","STORGLACIAEREN",332,2009,1260,1280,0.0834000,540,,-3130,,-2580,,
"SE","STORGLACIAEREN",332,2009,1280,1300,0.0809000,900,,-2970,,-2070,,
"SE","STORGLACIAEREN",332,2009,1300,1320,0.0958000,830,,-2880,,-2040,,
"SE","STORGLACIAEREN",332,2009,1320,1340,0.1506000,360,,-2850,,-2490,,
"SE","STORGLACIAEREN",332,2009,1340,1360,0.2683000,450,,-2610,,-2160,,
"SE","STORGLACIAEREN",332,2009,1360,1380,0.3240000,650,,-2380,,-1730,,
"SE","STORGLACIAEREN",332,2009,1380,1400,0.2518000,850,,-2250,,-1410,,
"SE","STORGLACIAEREN",332,2009,1400,1420,0.1196000,1150,,-2120,,-970,,
"SE","STORGLACIAEREN",332,2009,1420,1440,0.0722000,1250,,-1990,,-740,,
"SE","STORGLACIAEREN",332,2009,1440,1460,0.0680000,1170,,-1890,,-720,,
"SE","STORGLACIAEREN",332,2009,1460,1480,0.0842000,1040,,-1750,,-710,,
"SE","STORGLACIAEREN",332,2009,1480,1500,0.1521000,1330,,-1450,,-130,,
"SE","STORGLACIAEREN",332,2009,1500,1520,0.2248000,1780,,-1100,,680,,
"SE","STORGLACIAEREN",332,2009,1520,1540,0.1068000,1690,,-1170,,520,,
"SE","STORGLACIAEREN",332,2009,1540,1560,0.0964000,1620,,-1120,,500,,
"SE","STORGLACIAEREN",332,2009,1560,1580,0.0802000,1680,,-1020,,650,,
"SE","STORGLACIAEREN",332,2009,1580,1600,0.1246000,1780,,-1030,,740,,
"SE","STORGLACIAEREN",332,2009,1600,1620,0.1231000,2060,,-880,,1180,,
"SE","STORGLACIAEREN",332,2009,1620,1640,0.1564000,2310,,-750,,1560,,
"SE","STORGLACIAEREN",332,2009,1640,1660,0.1487000,2470,,-680,,1790,,
"SE","STORGLACIAEREN",332,2009,1660,1680,0.1017000,2470,,-690,,1780,,
"SE","STORGLACIAEREN",332,2009,1680,1700,0.0701000,2420,,-630,,1790,,
"SE","STORGLACIAEREN",332,2009,1700,1720,0.0390000,2500,,-640,,1860,,
"SE","STORGLACIAEREN",332,2009,1720,1740,0.0072000,2830,,-580,,2250,,
"SE","STORGLACIAEREN",332,2009,9999,9999,3.2112000,1300,,-1830,,-530,,
"SE","STORGLACIAEREN",332,2010,1140,1160,0.0030000,1490,,-2700,,-1220,,
"SE","STORGLACIAEREN",332,2010,1160,1180,0.0079000,1270,,-2710,,-1440,,
"SE","STORGLACIAEREN",332,2010,1180,1200,0.0174000,900,,-2670,,-1780,,
"SE","STORGLACIAEREN",332,2010,1200,1220,0.0365000,680,,-2600,,-1920,,
"SE","STORGLACIAEREN",332,2010,1220,1240,0.0526000,630,,-2480,,-1850,,
"SE","STORGLACIAEREN",332,2010,1240,1260,0.0639000,570,,-2460,,-1900,,
"SE","STORGLACIAEREN",332,2010,1260,1280,0.0834000,420,,-2460,,-2040,,
"SE","STORGLACIAEREN",332,2010,1280,1300,0.0809000,590,,-2320,,-1720,,
"SE","STORGLACIAEREN",332,2010,1300,1320,0.0958000,570,,-2190,,-1610,,
"SE","STORGLACIAEREN",332,2010,1320,1340,0.1506000,340,,-2190,,-1850,,
"SE","STORGLACIAEREN",332,2010,1340,1360,0.2683000,370,,-2100,,-1720,,
"SE","STORGLACIAEREN",332,2010,1360,1380,0.3240000,490,,-1990,,-1510,,
"SE","STORGLACIAEREN",332,2010,1380,1400,0.2518000,600,,-1990,,-1390,,
"SE","STORGLACIAEREN",332,2010,1400,1420,0.1196000,780,,-2030,,-1240,,
"SE","STORGLACIAEREN",332,2010,1420,1440,0.0722000,860,,-1980,,-1120,,
"SE","STORGLACIAEREN",332,2010,1440,1460,0.0680000,760,,-1950,,-1190,,
"SE","STORGLACIAEREN",332,2010,1460,1480,0.0842000,660,,-1870,,-1210,,
"SE","STORGLACIAEREN",332,2010,1480,1500,0.1521000,860,,-1690,,-830,,
"SE","STORGLACIAEREN",332,2010,1500,1520,0.2248000,1170,,-1290,,-120,,
"SE","STORGLACIAEREN",332,2010,1520,1540,0.1068000,1170,,-1290,,-130,,
"SE","STORGLACIAEREN",332,2010,1540,1560,0.0964000,1150,,-1310,,-160,,
"SE","STORGLACIAEREN",332,2010,1560,1580,0.0802000,1200,,-1210,,0,,
"SE","STORGLACIAEREN",332,2010,1580,1600,0.1246000,1260,,-1130,,130,,
"SE","STORGLACIAEREN",332,2010,1600,1620,0.1231000,1400,,-930,,470,,
"SE","STORGLACIAEREN",332,2010,1620,1640,0.1564000,1550,,-790,,760,,
"SE","STORGLACIAEREN",332,2010,1640,1660,0.1487000,1960,,-680,,1280,,
"SE","STORGLACIAEREN",332,2010,1660,1680,0.1017000,2260,,-660,,1600,,
"SE","STORGLACIAEREN",332,2010,1680,1700,0.0701000,2370,,-650,,1720,,
"SE","STORGLACIAEREN",332,2010,1700,1720,0.0390000,2680,,-630,,2050,,
"SE","STORGLACIAEREN",332,2010,1720,1740,0.0072000,3140,,-500,,2650,,
"SE","STORGLACIAEREN",332,2010,9999,9999,3.2112000,960,,-1650,,-690,,
"SE","STORGLACIAEREN",332,2011,1140,1160,0.0030000,860,,-3930,,-3070,,
"SE","STORGLACIAEREN",332,2011,1160,1180,0.0079000,690,,-3970,,-3270,,
"SE","STORGLACIAEREN",332,2011,1180,1200,0.0174000,590,,-3940,,-3360,,
"SE","STORGLACIAEREN",332,2011,1200,1220,0.0365000,630,,-3850,,-3220,,
"SE","STORGLACIAEREN",332,2011,1220,1240,0.0526000,750,,-3680,,-2920,,
"SE","STORGLACIAEREN",332,2011,1240,1260,0.0639000,740,,-3450,,-2720,,
"SE","STORGLACIAEREN",332,2011,1260,1280,0.0834000,590,,-3360,,-2760,,
"SE","STORGLACIAEREN",332,2011,1280,1300,0.0809000,850,,-3380,,-2530,,
"SE","STORGLACIAEREN",332,2011,1300,1320,0.0958000,880,,-3230,,-2350,,
"SE","STORGLACIAEREN",332,2011,1320,1340,0.1506000,610,,-3070,,-2470,,
"SE","STORGLACIAEREN",332,2011,1340,1360,0.2683000,620,,-2870,,-2250,,
"SE","STORGLACIAEREN",332,2011,1360,1380,0.3240000,710,,-2790,,-2080,,
"SE","STORGLACIAEREN",332,2011,1380,1400,0.2518000,800,,-2810,,-2010,,
"SE","STORGLACIAEREN",332,2011,1400,1420,0.1196000,990,,-2670,,-1680,,
"SE","STORGLACIAEREN",332,2011,1420,1440,0.0722000,1090,,-2540,,-1450,,
"SE","STORGLACIAEREN",332,2011,1440,1460,0.0680000,1080,,-2470,,-1390,,
"SE","STORGLACIAEREN",332,2011,1460,1480,0.0842000,950,,-2400,,-1450,,
"SE","STORGLACIAEREN",332,2011,1480,1500,0.1521000,1130,,-2230,,-1100,,
"SE","STORGLACIAEREN",332,2011,1500,1520,0.2248000,1610,,-1930,,-320,,
"SE","STORGLACIAEREN",332,2011,1520,1540,0.1068000,1640,,-1920,,-280,,
"SE","STORGLACIAEREN",332,2011,1540,1560,0.0964000,1520,,-1950,,-430,,
"SE","STORGLACIAEREN",332,2011,1560,1580,0.0802000,1600,,-1870,,-270,,
"SE","STORGLACIAEREN",332,2011,1580,1600,0.1246000,1880,,-1790,,100,,
"SE","STORGLACIAEREN",332,2011,1600,1620,0.1231000,1970,,-1500,,470,,
"SE","STORGLACIAEREN",332,2011,1620,1640,0.1564000,2260,,-1320,,930,,
"SE","STORGLACIAEREN",332,2011,1640,1660,0.1487000,2750,,-1230,,1510,,
"SE","STORGLACIAEREN",332,2011,1660,1680,0.1017000,2840,,-1260,,1580,,
"SE","STORGLACIAEREN",332,2011,1680,1700,0.0701000,2910,,-1180,,1730,,
"SE","STORGLACIAEREN",332,2011,1700,1720,0.0390000,3120,,-1190,,1940,,
"SE","STORGLACIAEREN",332,2011,1720,1740,0.0072000,3860,,-1040,,2820,,
"SE","STORGLACIAEREN",332,2011,9999,9999,3.2112000,1320,,-2370,,-1060,,
"SE","STORGLACIAEREN",332,2012,1140,1160,0.0038000,930,,-2010,,-1080,,
"SE","STORGLACIAEREN",332,2012,1160,1180,0.0078000,700,,-2040,,-1340,,
"SE","STORGLACIAEREN",332,2012,1180,1200,0.0173000,700,,-2030,,-1330,,
"SE","STORGLACIAEREN",332,2012,1200,1220,0.0329000,650,,-2010,,-1360,,
"SE","STORGLACIAEREN",332,2012,1220,1240,0.0461000,670,,-1980,,-1310,,
"SE","STORGLACIAEREN",332,2012,1240,1260,0.0599000,530,,-2110,,-1580,,
"SE","STORGLACIAEREN",332,2012,1260,1280,0.0741000,400,,-2110,,-1700,,
"SE","STORGLACIAEREN",332,2012,1280,1300,0.0729000,590,,-1870,,-1280,,
"SE","STORGLACIAEREN",332,2012,1300,1320,0.0860000,620,,-1690,,-1080,,
"SE","STORGLACIAEREN",332,2012,1320,1340,0.1425000,510,,-1540,,-1030,,
"SE","STORGLACIAEREN",332,2012,1340,1360,0.2773000,510,,-1400,,-880,,
"SE","STORGLACIAEREN",332,2012,1360,1380,0.2844000,620,,-1140,,-530,,
"SE","STORGLACIAEREN",332,2012,1380,1400,0.1678000,740,,-970,,-220,,
"SE","STORGLACIAEREN",332,2012,1400,1420,0.0960000,890,,-790,,110,,
"SE","STORGLACIAEREN",332,2012,1420,1440,0.0513000,950,,-680,,270,,
"SE","STORGLACIAEREN",332,2012,1440,1460,0.0571000,820,,-630,,190,,
"SE","STORGLACIAEREN",332,2012,1460,1480,0.0967000,730,,-570,,160,,
"SE","STORGLACIAEREN",332,2012,1480,1500,0.1806000,1050,,-350,,700,,
"SE","STORGLACIAEREN",332,2012,1500,1520,0.1698000,1450,,10,,1460,,
"SE","STORGLACIAEREN",332,2012,1520,1540,0.0889000,1460,,-50,,1420,,
"SE","STORGLACIAEREN",332,2012,1540,1560,0.0938000,1470,,-10,,1460,,
"SE","STORGLACIAEREN",332,2012,1560,1580,0.1182000,1770,,50,,1810,,
"SE","STORGLACIAEREN",332,2012,1580,1600,0.1142000,1690,,350,,2040,,
"SE","STORGLACIAEREN",332,2012,1600,1620,0.1283000,2070,,670,,2740,,
"SE","STORGLACIAEREN",332,2012,1620,1640,0.1465000,2550,,770,,3320,,
"SE","STORGLACIAEREN",332,2012,1640,1660,0.0998000,2910,,760,,3670,,
"SE","STORGLACIAEREN",332,2012,1660,1680,0.0703000,2950,,780,,3730,,
"SE","STORGLACIAEREN",332,2012,1680,1700,0.0516000,2940,,860,,3800,,
"SE","STORGLACIAEREN",332,2012,1700,1720,0.0311000,3080,,960,,4040,,
"SE","STORGLACIAEREN",332,2012,1720,1740,0.0106000,3790,,1180,,4970,,
"SE","STORGLACIAEREN",332,2012,1740,1760,0.0080000,3830,,1180,,5010,,
"SE","STORGLACIAEREN",332,2012,1760,1780,0.0073000,3830,,1190,,5020,,
"SE","STORGLACIAEREN",332,2012,1780,1800,0.0059000,3950,,1190,,5150,,
"SE","STORGLACIAEREN",332,2012,1800,1820,0.0034000,3940,,1220,,5160,,
"SE","STORGLACIAEREN",332,2012,1820,1840,0.0007000,3630,,1390,,5020,,
"SE","STORGLACIAEREN",332,2012,1840,1860,0.0005000,3690,,1390,,5080,,
"SE","STORGLACIAEREN",332,2012,9999,9999,2.9034000,1250,,-570,,680,,
"SE","STORGLACIAEREN",332,2013,1140,1160,0.0038000,1330,,-4650,,-3310,,
"SE","STORGLACIAEREN",332,2013,1160,1180,0.0078000,1010,,-4490,,-3490,,
"SE","STORGLACIAEREN",332,2013,1180,1200,0.0173000,880,,-4340,,-3460,,
"SE","STORGLACIAEREN",332,2013,1200,1220,0.0329000,710,,-4200,,-3490,,
"SE","STORGLACIAEREN",332,2013,1220,1240,0.0461000,750,,-4050,,-3300,,
"SE","STORGLACIAEREN",332,2013,1240,1260,0.0599000,630,,-3900,,-3280,,
"SE","STORGLACIAEREN",332,2013,1260,1280,0.0741000,440,,-3750,,-3310,,
"SE","STORGLACIAEREN",332,2013,1280,1300,0.0729000,700,,-3610,,-2910,,
"SE","STORGLACIAEREN",332,2013,1300,1320,0.0860000,570,,-3460,,-2880,,
"SE","STORGLACIAEREN",332,2013,1320,1340,0.1425000,320,,-3300,,-2980,,
"SE","STORGLACIAEREN",332,2013,1340,1360,0.2773000,420,,-3160,,-2730,,
"SE","STORGLACIAEREN",332,2013,1360,1380,0.2844000,540,,-3010,,-2470,,
"SE","STORGLACIAEREN",332,2013,1380,1400,0.1678000,650,,-2870,,-2220,,
"SE","STORGLACIAEREN",332,2013,1400,1420,0.0960000,800,,-2720,,-1920,,
"SE","STORGLACIAEREN",332,2013,1420,1440,0.0513000,880,,-2570,,-1690,,
"SE","STORGLACIAEREN",332,2013,1440,1460,0.0571000,830,,-2410,,-1590,,
"SE","STORGLACIAEREN",332,2013,1460,1480,0.0967000,860,,-2270,,-1410,,
"SE","STORGLACIAEREN",332,2013,1480,1500,0.1806000,980,,-2110,,-1130,,
"SE","STORGLACIAEREN",332,2013,1500,1520,0.1698000,1110,,-1980,,-870,,
"SE","STORGLACIAEREN",332,2013,1520,1540,0.0889000,1060,,-1830,,-770,,
"SE","STORGLACIAEREN",332,2013,1540,1560,0.0938000,1010,,-1670,,-670,,
"SE","STORGLACIAEREN",332,2013,1560,1580,0.1182000,1200,,-1520,,-320,,
"SE","STORGLACIAEREN",332,2013,1580,1600,0.1142000,1360,,-1380,,-20,,
"SE","STORGLACIAEREN",332,2013,1600,1620,0.1283000,1470,,-1220,,250,,
"SE","STORGLACIAEREN",332,2013,1620,1640,0.1465000,1770,,-1080,,690,,
"SE","STORGLACIAEREN",332,2013,1640,1660,0.0998000,1780,,-930,,850,,
"SE","STORGLACIAEREN",332,2013,1660,1680,0.0703000,1730,,-780,,940,,
"SE","STORGLACIAEREN",332,2013,1680,1700,0.0516000,1680,,-640,,1050,,
"SE","STORGLACIAEREN",332,2013,1700,1720,0.0311000,1760,,-500,,1260,,
"SE","STORGLACIAEREN",332,2013,1720,1740,0.0106000,2500,,-340,,2150,,
"SE","STORGLACIAEREN",332,2013,1740,1760,0.0080000,2480,,-190,,2290,,
"SE","STORGLACIAEREN",332,2013,1760,1780,0.0073000,2470,,-40,,2430,,
"SE","STORGLACIAEREN",332,2013,1780,1800,0.0059000,2490,,110,,2600,,
"SE","STORGLACIAEREN",332,2013,1800,1820,0.0034000,2540,,250,,2780,,
"SE","STORGLACIAEREN",332,2013,1820,1840,0.0007000,2750,,420,,3170,,
"SE","STORGLACIAEREN",332,2013,1840,1860,0.0005000,2750,,530,,3290,,
"SE","STORGLACIAEREN",332,2013,9999,9999,2.9034000,950,,-2360,,-1410,,
"SE","STORGLACIAEREN",332,2014,1140,1160,0.0038000,720,,-4120,,-3400,,
"SE","STORGLACIAEREN",332,2014,1160,1180,0.0078000,780,,-4150,,-3370,,
"SE","STORGLACIAEREN",332,2014,1180,1200,0.0173000,780,,-4080,,-3310,,
"SE","STORGLACIAEREN",332,2014,1200,1220,0.0329000,850,,-3970,,-3110,,
"SE","STORGLACIAEREN",332,2014,1220,1240,0.0461000,920,,-3800,,-2880,,
"SE","STORGLACIAEREN",332,2014,1240,1260,0.0599000,770,,-3870,,-3100,,
"SE","STORGLACIAEREN",332,2014,1260,1280,0.0741000,560,,-3640,,-3080,,
"SE","STORGLACIAEREN",332,2014,1280,1300,0.0729000,770,,-3440,,-2670,,
"SE","STORGLACIAEREN",332,2014,1300,1320,0.0860000,820,,-3440,,-2630,,
"SE","STORGLACIAEREN",332,2014,1320,1340,0.1425000,690,,-3260,,-2570,,
"SE","STORGLACIAEREN",332,2014,1340,1360,0.2773000,720,,-3020,,-2290,,
"SE","STORGLACIAEREN",332,2014,1360,1380,0.2844000,870,,-2840,,-1970,,
"SE","STORGLACIAEREN",332,2014,1380,1400,0.1678000,1080,,-2900,,-1810,,
"SE","STORGLACIAEREN",332,2014,1400,1420,0.0960000,1330,,-2830,,-1490,,
"SE","STORGLACIAEREN",332,2014,1420,1440,0.0513000,1480,,-2760,,-1280,,
"SE","STORGLACIAEREN",332,2014,1440,1460,0.0571000,1380,,-2640,,-1260,,
"SE","STORGLACIAEREN",332,2014,1460,1480,0.0967000,1190,,-2440,,-1250,,
"SE","STORGLACIAEREN",332,2014,1480,1500,0.1806000,1610,,-1910,,-310,,
"SE","STORGLACIAEREN",332,2014,1500,1520,0.1698000,1860,,-1780,,80,,
"SE","STORGLACIAEREN",332,2014,1520,1540,0.0889000,1690,,-1870,,-180,,
"SE","STORGLACIAEREN",332,2014,1540,1560,0.0938000,1660,,-1770,,-110,,
"SE","STORGLACIAEREN",332,2014,1560,1580,0.1182000,1740,,-1560,,190,,
"SE","STORGLACIAEREN",332,2014,1580,1600,0.1142000,2060,,-1390,,670,,
"SE","STORGLACIAEREN",332,2014,1600,1620,0.1283000,2510,,-1310,,1200,,
"SE","STORGLACIAEREN",332,2014,1620,1640,0.1465000,2900,,-1340,,1560,,
"SE","STORGLACIAEREN",332,2014,1640,1660,0.0998000,2930,,-1400,,1530,,
"SE","STORGLACIAEREN",332,2014,1660,1680,0.0703000,2790,,-1490,,1290,,
"SE","STORGLACIAEREN",332,2014,1680,1700,0.0516000,2820,,-1530,,1290,,
"SE","STORGLACIAEREN",332,2014,1700,1720,0.0311000,2960,,-1460,,1510,,
"SE","STORGLACIAEREN",332,2014,1720,1740,0.0106000,3620,,-1180,,2440,,
"SE","STORGLACIAEREN",332,2014,1740,1760,0.0080000,3630,,-1190,,2440,,
"SE","STORGLACIAEREN",332,2014,1760,1780,0.0073000,3620,,-1200,,2420,,
"SE","STORGLACIAEREN",332,2014,1780,1800,0.0059000,3740,,-1190,,2540,,
"SE","STORGLACIAEREN",332,2014,1800,1820,0.0034000,3770,,-1180,,2590,,
"SE","STORGLACIAEREN",332,2014,1820,1840,0.0007000,3910,,-1120,,2790,,
"SE","STORGLACIAEREN",332,2014,1840,1860,0.0005000,3920,,-1120,,2800,,
"SE","STORGLACIAEREN",332,2014,9999,9999,2.9034000,1510,,-2400,,-890,,
"SE","STORGLACIAEREN",332,2015,1140,1160,0.0038000,1550,50.00000,-1970,30.00000,-420,50.00000,
"SE","STORGLACIAEREN",332,2015,1160,1180,0.0077999,1230,50.00000,-2000,30.00000,-770,50.00000,
"SE","STORGLACIAEREN",332,2015,1180,1200,0.0173000,1460,50.00000,-2010,30.00000,-550,50.00000,
"SE","STORGLACIAEREN",332,2015,1200,1220,0.0329000,1310,50.00000,-1920,30.00000,-610,50.00000,
"SE","STORGLACIAEREN",332,2015,1220,1240,0.0461000,1280,50.00000,-1710,30.00000,-430,50.00000,
"SE","STORGLACIAEREN",332,2015,1240,1260,0.0599000,1120,50.00000,-1720,30.00000,-600,50.00000,
"SE","STORGLACIAEREN",332,2015,1260,1280,0.0741000,870,50.00000,-1520,30.00000,-650,50.00000,
"SE","STORGLACIAEREN",332,2015,1280,1300,0.0728999,1150,50.00000,-1330,30.00000,-180,50.00000,
"SE","STORGLACIAEREN",332,2015,1300,1320,0.0860000,1110,50.00000,-1250,30.00000,-140,50.00000,
"SE","STORGLACIAEREN",332,2015,1320,1340,0.1424999,1000,50.00000,-1240,30.00000,-240,50.00000,
"SE","STORGLACIAEREN",332,2015,1340,1360,0.2773000,1000,50.00000,-1190,30.00000,-190,50.00000,
"SE","STORGLACIAEREN",332,2015,1360,1380,0.2843999,1090,50.00000,-1070,30.00000,20,50.00000,
"SE","STORGLACIAEREN",332,2015,1380,1400,0.1677999,1270,50.00000,-1050,30.00000,220,50.00000,
"SE","STORGLACIAEREN",332,2015,1400,1420,0.0960000,1460,50.00000,-1010,30.00000,450,50.00000,
"SE","STORGLACIAEREN",332,2015,1420,1440,0.0513000,1590,50.00000,-1010,30.00000,580,50.00000,
"SE","STORGLACIAEREN",332,2015,1440,1460,0.0571000,1370,50.00000,-980,30.00000,390,50.00000,
"SE","STORGLACIAEREN",332,2015,1460,1480,0.0966999,1320,50.00000,-880,30.00000,440,50.00000,
"SE","STORGLACIAEREN",332,2015,1480,1500,0.1806000,1690,50.00000,-590,30.00000,1100,50.00000,
"SE","STORGLACIAEREN",332,2015,1500,1520,0.1697999,1870,50.00000,-420,30.00000,1450,50.00000,
"SE","STORGLACIAEREN",332,2015,1520,1540,0.0888999,1670,50.00000,-470,30.00000,1200,50.00000,
"SE","STORGLACIAEREN",332,2015,1540,1560,0.0938000,1620,50.00000,-470,30.00000,1150,50.00000,
"SE","STORGLACIAEREN",332,2015,1560,1580,0.1181999,1710,50.00000,-430,30.00000,1280,50.00000,
"SE","STORGLACIAEREN",332,2015,1580,1600,0.1142000,1830,50.00000,-280,30.00000,1550,50.00000,
"SE","STORGLACIAEREN",332,2015,1600,1620,0.1282999,1870,50.00000,-240,30.00000,1630,50.00000,
"SE","STORGLACIAEREN",332,2015,1620,1640,0.1465000,1930,50.00000,-240,30.00000,1680,50.00000,
"SE","STORGLACIAEREN",332,2015,1640,1660,0.0997999,1930,50.00000,-250,30.00000,1680,50.00000,
"SE","STORGLACIAEREN",332,2015,1660,1680,0.0702999,1840,50.00000,-240,30.00000,1600,50.00000,
"SE","STORGLACIAEREN",332,2015,1680,1700,0.0516000,1870,50.00000,-220,30.00000,1660,50.00000,
"SE","STORGLACIAEREN",332,2015,1700,1720,0.0310999,1960,50.00000,-180,30.00000,1770,50.00000,
"SE","STORGLACIAEREN",332,2015,1720,1740,0.0105999,2300,50.00000,-130,30.00000,2170,50.00000,
"SE","STORGLACIAEREN",332,2015,1740,1760,0.0080000,2340,50.00000,-130,30.00000,2210,50.00000,
"SE","STORGLACIAEREN",332,2015,1760,1780,0.0073000,2350,50.00000,-130,30.00000,2220,50.00000,
"SE","STORGLACIAEREN",332,2015,1780,1800,0.0059000,2430,50.00000,-140,30.00000,2290,50.00000,
"SE","STORGLACIAEREN",332,2015,1800,1820,0.0034000,2470,50.00000,-140,30.00000,2330,50.00000,
"SE","STORGLACIAEREN",332,2015,1820,1840,0.0006999,2620,50.00000,-100,30.00000,2510,50.00000,
"SE","STORGLACIAEREN",332,2015,1840,1860,0.0005000,2630,50.00000,-100,30.00000,2530,50.00000,
"SE","STORGLACIAEREN",332,2015,9999,9999,2.9033999,1460,,-820,,640,,
"SE","STORGLACIAEREN",332,2016,1140,1160,0.0038000,670,50.00000,-2420,30.00000,-1750,50.00000,
"SE","STORGLACIAEREN",332,2016,1160,1180,0.0077999,700,50.00000,-2450,30.00000,-1750,50.00000,
"SE","STORGLACIAEREN",332,2016,1180,1200,0.0173000,1140,50.00000,-2560,30.00000,-1420,50.00000,
"SE","STORGLACIAEREN",332,2016,1200,1220,0.0329000,1050,50.00000,-2760,30.00000,-1710,50.00000,
"SE","STORGLACIAEREN",332,2016,1220,1240,0.0461000,970,50.00000,-3010,30.00000,-2040,50.00000,
"SE","STORGLACIAEREN",332,2016,1240,1260,0.0599000,890,50.00000,-3050,30.00000,-2160,50.00000,
"SE","STORGLACIAEREN",332,2016,1260,1280,0.0741000,720,50.00000,-2820,30.00000,-2090,50.00000,
"SE","STORGLACIAEREN",332,2016,1280,1300,0.0728999,940,50.00000,-2690,30.00000,-1750,50.00000,
"SE","STORGLACIAEREN",332,2016,1300,1320,0.0860000,940,50.00000,-2650,30.00000,-1710,50.00000,
"SE","STORGLACIAEREN",332,2016,1320,1340,0.1424999,780,50.00000,-2520,30.00000,-1750,50.00000,
"SE","STORGLACIAEREN",332,2016,1340,1360,0.2773000,810,50.00000,-2400,30.00000,-1590,50.00000,
"SE","STORGLACIAEREN",332,2016,1360,1380,0.2843999,920,50.00000,-2310,30.00000,-1390,50.00000,
"SE","STORGLACIAEREN",332,2016,1380,1400,0.1677999,1120,50.00000,-2180,30.00000,-1060,50.00000,
"SE","STORGLACIAEREN",332,2016,1400,1420,0.0960000,1440,50.00000,-2060,30.00000,-620,50.00000,
"SE","STORGLACIAEREN",332,2016,1420,1440,0.0513000,1530,50.00000,-1910,30.00000,-380,50.00000,
"SE","STORGLACIAEREN",332,2016,1440,1460,0.0571000,1280,50.00000,-1780,30.00000,-510,50.00000,
"SE","STORGLACIAEREN",332,2016,1460,1480,0.0966999,1280,50.00000,-1610,30.00000,-340,50.00000,
"SE","STORGLACIAEREN",332,2016,1480,1500,0.1806000,1660,50.00000,-1320,30.00000,340,50.00000,
"SE","STORGLACIAEREN",332,2016,1500,1520,0.1697999,2230,50.00000,-1060,30.00000,1170,50.00000,
"SE","STORGLACIAEREN",332,2016,1520,1540,0.0888999,2030,50.00000,-1090,30.00000,940,50.00000,
"SE","STORGLACIAEREN",332,2016,1540,1560,0.0938000,1950,50.00000,-1080,30.00000,860,50.00000,
"SE","STORGLACIAEREN",332,2016,1560,1580,0.1181999,1870,50.00000,-1010,30.00000,860,50.00000,
"SE","STORGLACIAEREN",332,2016,1580,1600,0.1142000,2020,50.00000,-900,30.00000,1120,50.00000,
"SE","STORGLACIAEREN",332,2016,1600,1620,0.1282999,2200,50.00000,-960,30.00000,1240,50.00000,
